status,content_class,sitemap,source_url,resolved_url,canonical_url,wordpress_id,last_modified,title,text_chars,headings,images,embeds,downloads,internal_links,external_links,warnings,error
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/22/,https://www.ccf.org.ph/message-category/runthrough/page/22/,https://www.ccf.org.ph/message-category/runthrough/page/22/,249,,Runthrough Archives - Page 22 of 44 - Christ's Commission Fellowship,4963,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/23/,https://www.ccf.org.ph/message-category/runthrough/page/23/,https://www.ccf.org.ph/message-category/runthrough/page/23/,249,,Runthrough Archives - Page 23 of 44 - Christ's Commission Fellowship,4816,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/24/,https://www.ccf.org.ph/message-category/runthrough/page/24/,https://www.ccf.org.ph/message-category/runthrough/page/24/,249,,Runthrough Archives - Page 24 of 44 - Christ's Commission Fellowship,5218,10,10,0,0,55,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/25/,https://www.ccf.org.ph/message-category/runthrough/page/25/,https://www.ccf.org.ph/message-category/runthrough/page/25/,249,,Runthrough Archives - Page 25 of 44 - Christ's Commission Fellowship,5038,10,10,0,0,55,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/26/,https://www.ccf.org.ph/message-category/runthrough/page/26/,https://www.ccf.org.ph/message-category/runthrough/page/26/,249,,Runthrough Archives - Page 26 of 44 - Christ's Commission Fellowship,4988,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/27/,https://www.ccf.org.ph/message-category/runthrough/page/27/,https://www.ccf.org.ph/message-category/runthrough/page/27/,249,,Runthrough Archives - Page 27 of 44 - Christ's Commission Fellowship,5082,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/28/,https://www.ccf.org.ph/message-category/runthrough/page/28/,https://www.ccf.org.ph/message-category/runthrough/page/28/,249,,Runthrough Archives - Page 28 of 44 - Christ's Commission Fellowship,4845,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/29/,https://www.ccf.org.ph/message-category/runthrough/page/29/,https://www.ccf.org.ph/message-category/runthrough/page/29/,249,,Runthrough Archives - Page 29 of 44 - Christ's Commission Fellowship,3692,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/3/,https://www.ccf.org.ph/message-category/runthrough/page/3/,https://www.ccf.org.ph/message-category/runthrough/page/3/,249,,Runthrough Archives - Page 3 of 44 - Christ's Commission Fellowship,5527,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/30/,https://www.ccf.org.ph/message-category/runthrough/page/30/,https://www.ccf.org.ph/message-category/runthrough/page/30/,249,,Runthrough Archives - Page 30 of 44 - Christ's Commission Fellowship,3090,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/31/,https://www.ccf.org.ph/message-category/runthrough/page/31/,https://www.ccf.org.ph/message-category/runthrough/page/31/,249,,Runthrough Archives - Page 31 of 44 - Christ's Commission Fellowship,2987,10,8,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/32/,https://www.ccf.org.ph/message-category/runthrough/page/32/,https://www.ccf.org.ph/message-category/runthrough/page/32/,249,,Runthrough Archives - Page 32 of 44 - Christ's Commission Fellowship,3216,10,9,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/33/,https://www.ccf.org.ph/message-category/runthrough/page/33/,https://www.ccf.org.ph/message-category/runthrough/page/33/,249,,Runthrough Archives - Page 33 of 44 - Christ's Commission Fellowship,3091,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/34/,https://www.ccf.org.ph/message-category/runthrough/page/34/,https://www.ccf.org.ph/message-category/runthrough/page/34/,249,,Runthrough Archives - Page 34 of 44 - Christ's Commission Fellowship,3083,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/35/,https://www.ccf.org.ph/message-category/runthrough/page/35/,https://www.ccf.org.ph/message-category/runthrough/page/35/,249,,Runthrough Archives - Page 35 of 44 - Christ's Commission Fellowship,3086,10,9,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/36/,https://www.ccf.org.ph/message-category/runthrough/page/36/,https://www.ccf.org.ph/message-category/runthrough/page/36/,249,,Runthrough Archives - Page 36 of 44 - Christ's Commission Fellowship,2823,10,8,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/37/,https://www.ccf.org.ph/message-category/runthrough/page/37/,https://www.ccf.org.ph/message-category/runthrough/page/37/,249,,Runthrough Archives - Page 37 of 44 - Christ's Commission Fellowship,3117,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/38/,https://www.ccf.org.ph/message-category/runthrough/page/38/,https://www.ccf.org.ph/message-category/runthrough/page/38/,249,,Runthrough Archives - Page 38 of 44 - Christ's Commission Fellowship,3136,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/39/,https://www.ccf.org.ph/message-category/runthrough/page/39/,https://www.ccf.org.ph/message-category/runthrough/page/39/,249,,Runthrough Archives - Page 39 of 44 - Christ's Commission Fellowship,3103,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/4/,https://www.ccf.org.ph/message-category/runthrough/page/4/,https://www.ccf.org.ph/message-category/runthrough/page/4/,249,,Runthrough Archives - Page 4 of 44 - Christ's Commission Fellowship,5705,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/40/,https://www.ccf.org.ph/message-category/runthrough/page/40/,https://www.ccf.org.ph/message-category/runthrough/page/40/,249,,Runthrough Archives - Page 40 of 44 - Christ's Commission Fellowship,3148,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/41/,https://www.ccf.org.ph/message-category/runthrough/page/41/,https://www.ccf.org.ph/message-category/runthrough/page/41/,249,,Runthrough Archives - Page 41 of 44 - Christ's Commission Fellowship,3252,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/42/,https://www.ccf.org.ph/message-category/runthrough/page/42/,https://www.ccf.org.ph/message-category/runthrough/page/42/,249,,Runthrough Archives - Page 42 of 44 - Christ's Commission Fellowship,2426,10,10,0,0,55,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/43/,https://www.ccf.org.ph/message-category/runthrough/page/43/,https://www.ccf.org.ph/message-category/runthrough/page/43/,249,,Runthrough Archives - Page 43 of 44 - Christ's Commission Fellowship,1565,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/44/,https://www.ccf.org.ph/message-category/runthrough/page/44/,https://www.ccf.org.ph/message-category/runthrough/page/44/,249,,Runthrough Archives - Page 44 of 44 - Christ's Commission Fellowship,1459,9,9,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/5/,https://www.ccf.org.ph/message-category/runthrough/page/5/,https://www.ccf.org.ph/message-category/runthrough/page/5/,249,,Runthrough Archives - Page 5 of 44 - Christ's Commission Fellowship,5663,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/6/,https://www.ccf.org.ph/message-category/runthrough/page/6/,https://www.ccf.org.ph/message-category/runthrough/page/6/,249,,Runthrough Archives - Page 6 of 44 - Christ's Commission Fellowship,5597,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/7/,https://www.ccf.org.ph/message-category/runthrough/page/7/,https://www.ccf.org.ph/message-category/runthrough/page/7/,249,,Runthrough Archives - Page 7 of 44 - Christ's Commission Fellowship,5590,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/8/,https://www.ccf.org.ph/message-category/runthrough/page/8/,https://www.ccf.org.ph/message-category/runthrough/page/8/,249,,Runthrough Archives - Page 8 of 44 - Christ's Commission Fellowship,5631,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/runthrough/page/9/,https://www.ccf.org.ph/message-category/runthrough/page/9/,https://www.ccf.org.ph/message-category/runthrough/page/9/,249,,Runthrough Archives - Page 9 of 44 - Christ's Commission Fellowship,5465,10,10,0,0,54,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/10/,https://www.ccf.org.ph/message-category/sunday-messages/page/10/,https://www.ccf.org.ph/message-category/sunday-messages/page/10/,88,,Sunday Messages Archives - Page 10 of 86 - Christ's Commission Fellowship,5759,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/11/,https://www.ccf.org.ph/message-category/sunday-messages/page/11/,https://www.ccf.org.ph/message-category/sunday-messages/page/11/,88,,Sunday Messages Archives - Page 11 of 86 - Christ's Commission Fellowship,5815,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/12/,https://www.ccf.org.ph/message-category/sunday-messages/page/12/,https://www.ccf.org.ph/message-category/sunday-messages/page/12/,88,,Sunday Messages Archives - Page 12 of 86 - Christ's Commission Fellowship,5831,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/13/,https://www.ccf.org.ph/message-category/sunday-messages/page/13/,https://www.ccf.org.ph/message-category/sunday-messages/page/13/,88,,Sunday Messages Archives - Page 13 of 86 - Christ's Commission Fellowship,5803,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/14/,https://www.ccf.org.ph/message-category/sunday-messages/page/14/,https://www.ccf.org.ph/message-category/sunday-messages/page/14/,88,,Sunday Messages Archives - Page 14 of 86 - Christ's Commission Fellowship,4470,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/15/,https://www.ccf.org.ph/message-category/sunday-messages/page/15/,https://www.ccf.org.ph/message-category/sunday-messages/page/15/,88,,Sunday Messages Archives - Page 15 of 86 - Christ's Commission Fellowship,3871,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/16/,https://www.ccf.org.ph/message-category/sunday-messages/page/16/,https://www.ccf.org.ph/message-category/sunday-messages/page/16/,88,,Sunday Messages Archives - Page 16 of 86 - Christ's Commission Fellowship,3837,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/17/,https://www.ccf.org.ph/message-category/sunday-messages/page/17/,https://www.ccf.org.ph/message-category/sunday-messages/page/17/,88,,Sunday Messages Archives - Page 17 of 86 - Christ's Commission Fellowship,3906,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/18/,https://www.ccf.org.ph/message-category/sunday-messages/page/18/,https://www.ccf.org.ph/message-category/sunday-messages/page/18/,88,,Sunday Messages Archives - Page 18 of 86 - Christ's Commission Fellowship,3772,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/19/,https://www.ccf.org.ph/message-category/sunday-messages/page/19/,https://www.ccf.org.ph/message-category/sunday-messages/page/19/,88,,Sunday Messages Archives - Page 19 of 86 - Christ's Commission Fellowship,3557,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/2/,https://www.ccf.org.ph/message-category/sunday-messages/page/2/,https://www.ccf.org.ph/message-category/sunday-messages/page/2/,88,,Sunday Messages Archives - Page 2 of 86 - Christ's Commission Fellowship,5933,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/20/,https://www.ccf.org.ph/message-category/sunday-messages/page/20/,https://www.ccf.org.ph/message-category/sunday-messages/page/20/,88,,Sunday Messages Archives - Page 20 of 86 - Christ's Commission Fellowship,3762,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/21/,https://www.ccf.org.ph/message-category/sunday-messages/page/21/,https://www.ccf.org.ph/message-category/sunday-messages/page/21/,88,,Sunday Messages Archives - Page 21 of 86 - Christ's Commission Fellowship,3755,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/22/,https://www.ccf.org.ph/message-category/sunday-messages/page/22/,https://www.ccf.org.ph/message-category/sunday-messages/page/22/,88,,Sunday Messages Archives - Page 22 of 86 - Christ's Commission Fellowship,3556,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/23/,https://www.ccf.org.ph/message-category/sunday-messages/page/23/,https://www.ccf.org.ph/message-category/sunday-messages/page/23/,88,,Sunday Messages Archives - Page 23 of 86 - Christ's Commission Fellowship,3804,10,8,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/24/,https://www.ccf.org.ph/message-category/sunday-messages/page/24/,https://www.ccf.org.ph/message-category/sunday-messages/page/24/,88,,Sunday Messages Archives - Page 24 of 86 - Christ's Commission Fellowship,3462,10,6,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/25/,https://www.ccf.org.ph/message-category/sunday-messages/page/25/,https://www.ccf.org.ph/message-category/sunday-messages/page/25/,88,,Sunday Messages Archives - Page 25 of 86 - Christ's Commission Fellowship,3994,10,6,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/26/,https://www.ccf.org.ph/message-category/sunday-messages/page/26/,https://www.ccf.org.ph/message-category/sunday-messages/page/26/,88,,Sunday Messages Archives - Page 26 of 86 - Christ's Commission Fellowship,3883,10,7,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/27/,https://www.ccf.org.ph/message-category/sunday-messages/page/27/,https://www.ccf.org.ph/message-category/sunday-messages/page/27/,88,,Sunday Messages Archives - Page 27 of 86 - Christ's Commission Fellowship,4090,10,7,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/28/,https://www.ccf.org.ph/message-category/sunday-messages/page/28/,https://www.ccf.org.ph/message-category/sunday-messages/page/28/,88,,Sunday Messages Archives - Page 28 of 86 - Christ's Commission Fellowship,4200,10,9,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/29/,https://www.ccf.org.ph/message-category/sunday-messages/page/29/,https://www.ccf.org.ph/message-category/sunday-messages/page/29/,88,,Sunday Messages Archives - Page 29 of 86 - Christ's Commission Fellowship,5246,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/3/,https://www.ccf.org.ph/message-category/sunday-messages/page/3/,https://www.ccf.org.ph/message-category/sunday-messages/page/3/,88,,Sunday Messages Archives - Page 3 of 86 - Christ's Commission Fellowship,6173,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/30/,https://www.ccf.org.ph/message-category/sunday-messages/page/30/,https://www.ccf.org.ph/message-category/sunday-messages/page/30/,88,,Sunday Messages Archives - Page 30 of 86 - Christ's Commission Fellowship,5698,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/31/,https://www.ccf.org.ph/message-category/sunday-messages/page/31/,https://www.ccf.org.ph/message-category/sunday-messages/page/31/,88,,Sunday Messages Archives - Page 31 of 86 - Christ's Commission Fellowship,5596,10,10,0,0,96,0,,
200,taxonomy_archive,link-discovery,https://www.ccf.org.ph/message-category/sunday-messages/page/32/,https://www.ccf.org.ph/message-category/sunday-messages/page/32/,https://www.ccf.org.ph/message-category/sunday-messages/page/32/,88,,Sunday Messages Archives - Page 32 of 86 - Christ's Commission Fellowship,5707,10,10,0,0,96,0,,
